gene_name	gene	number_transitions	onset_gen	length	complete	Lineage	is_up	is_down	Condition
MIMAT0020347:NA:miR-784-3p:miRNA	miRNA	1	20	1	0	L2	0	1	Low dose
MIMAT0020351:NA:miR-792-5p:miRNA	miRNA	2	10	1	1	L2	1	0	Low dose
MIMAT0020353:NA:miR-795-3p:miRNA	miRNA	2	16	1	1	L2	0	1	Low dose
MIMAT0020353:NA:miR-795-3p:miRNA	miRNA	1	20	1	0	L2	0	1	Low dose
MIMAT0020357:NA:miR-1022-3p:miRNA	miRNA	2	4	5	1	L2	0	1	Low dose
MIMAT0020357:NA:miR-1022-3p:miRNA	miRNA	2	16	1	1	L2	0	1	Low dose
MIMAT0020357:NA:miR-1022-3p:miRNA	miRNA	1	20	1	0	L2	0	1	Low dose
MIMAT0020359:NA:miR-1820-3p:miRNA	miRNA	2	4	3	1	L2	0	1	Low dose
MIMAT0020360:NA:miR-1824-3p:miRNA	miRNA	2	4	3	1	L2	0	1	Low dose
MIMAT0020360:NA:miR-1824-3p:miRNA	miRNA	2	18	1	1	L2	0	1	Low dose
MIMAT0020361:NA:miR-58b-5p:miRNA	miRNA	2	4	5	1	L2	1	0	Low dose
MIMAT0020361:NA:miR-58b-5p:miRNA	miRNA	2	14	1	1	L2	1	0	Low dose
MIMAT0020361:NA:miR-58b-5p:miRNA	miRNA	2	18	1	1	L2	1	0	Low dose
MIMAT0020770:NA:miR-41-5p:miRNA	miRNA	2	8	1	1	L2	1	0	Low dose
MIMAT0020775:NA:miR-83-5p:miRNA	miRNA	2	12	1	1	L2	1	0	Low dose
MIMAT0020777:NA:miR-232-5p:miRNA	miRNA	2	12	3	1	L2	1	0	Low dose
MIMAT0022190:NA:miR-5549-3p:miRNA	miRNA	2	14	1	1	L2	0	1	Low dose
MIMAT0022196:NA:miR-5552-3p:miRNA	miRNA	2	4	3	1	L2	1	0	Low dose
MIMAT0022305:NA:miR-5592-5p:miRNA	miRNA	2	2	1	1	L2	0	1	Low dose
MIMAT0022305:NA:miR-5592-5p:miRNA	miRNA	2	12	5	1	L2	0	1	Low dose
MIMAT0022305:NA:miR-5592-5p:miRNA	miRNA	1	20	1	0	L2	0	1	Low dose
MIMAT0022305_1:NA:miR-5592-5p:miRNA	miRNA	2	2	1	1	L2	0	1	Low dose
MIMAT0022305_1:NA:miR-5592-5p:miRNA	miRNA	2	12	5	1	L2	0	1	Low dose
MIMAT0022305_1:NA:miR-5592-5p:miRNA	miRNA	1	20	1	0	L2	0	1	Low dose
MIMAT0022306:NA:miR-5592-3p:miRNA	miRNA	2	10	1	1	L2	1	0	Low dose
MIMAT0022306_1:NA:miR-5592-3p:miRNA	miRNA	2	10	1	1	L2	1	0	Low dose
MIMAT0022310:NA:miR-5594-3p:miRNA	miRNA	2	4	13	1	L2	1	0	Low dose
MIMAT0022311:NA:miR-356b-5p:miRNA	miRNA	2	4	3	1	L2	1	0	Low dose
MIMAT0022311:NA:miR-356b-5p:miRNA	miRNA	1	18	3	0	L2	0	1	Low dose
MIMAT0022313:NA:miR-5595-5p:miRNA	miRNA	2	4	3	1	L2	1	0	Low dose
MIMAT0022313:NA:miR-5595-5p:miRNA	miRNA	2	10	1	1	L2	1	0	Low dose
MIMAT0022313:NA:miR-5595-5p:miRNA	miRNA	2	16	1	1	L2	1	0	Low dose
MIMAT0032015:NA:miR-785-5p:miRNA	miRNA	2	2	1	1	L2	0	1	Low dose
MIMAT0032016:NA:miR-789-5p:miRNA	miRNA	2	8	1	1	L2	0	1	Low dose
MIMAT0032017:NA:miR-789-2-5p:miRNA	miRNA	1	8	13	0	L2	0	1	Low dose
MIMAT0032034:NA:miR-1821-5p:miRNA	miRNA	2	16	3	1	L2	0	1	Low dose
MIMAT0032035:NA:miR-1823-5p:miRNA	miRNA	2	4	3	1	L2	0	1	Low dose
MIMAT0032035:NA:miR-1823-5p:miRNA	miRNA	2	10	1	1	L2	0	1	Low dose
MIMAT0032037:NA:miR-1829b-3p:miRNA	miRNA	2	8	1	1	L2	0	1	Low dose
MIMAT0032037:NA:miR-1829b-3p:miRNA	miRNA	2	14	1	1	L2	0	1	Low dose
MIMAT0032038:NA:miR-1829c-3p:miRNA	miRNA	2	8	1	1	L2	0	1	Low dose
MIMAT0032038:NA:miR-1829c-3p:miRNA	miRNA	2	14	1	1	L2	0	1	Low dose
MIMAT0032785:NA:miR-8186-5p:miRNA	miRNA	2	18	1	1	L2	0	1	Low dose
MIMAT0032785_1:NA:miR-8186-5p:miRNA	miRNA	2	18	1	1	L2	0	1	Low dose
MIMAT0032794:NA:miR-8190-3p:miRNA	miRNA	2	12	1	1	L2	1	0	Low dose
MIMAT0032794:NA:miR-8190-3p:miRNA	miRNA	2	16	3	1	L2	1	0	Low dose
MIMAT0032795:NA:miR-8191-5p:miRNA	miRNA	2	4	3	1	L2	1	0	Low dose
MIMAT0032795:NA:miR-8191-5p:miRNA	miRNA	2	10	3	1	L2	1	0	Low dose
MIMAT0032795:NA:miR-8191-5p:miRNA	miRNA	2	16	1	1	L2	1	0	Low dose
MIMAT0032799:NA:miR-8193-5p:miRNA	miRNA	1	14	7	0	L2	0	1	Low dose
MIMAT0032812:NA:miR-8199-3p:miRNA	miRNA	2	8	3	1	L2	0	1	Low dose
MIMAT0032812:NA:miR-8199-3p:miRNA	miRNA	2	16	1	1	L2	0	1	Low dose
MIMAT0032816:NA:miR-8201-3p:miRNA	miRNA	1	20	1	0	L2	0	1	Low dose
MIMAT0032820:NA:miR-8203-3p:miRNA	miRNA	2	8	1	1	L2	0	1	Low dose
MIMAT0032820:NA:miR-8203-3p:miRNA	miRNA	1	16	5	0	L2	0	1	Low dose
MIMAT0032821:NA:miR-4810b-5p:miRNA	miRNA	2	4	3	1	L2	0	1	Low dose
MIMAT0032822:NA:miR-4810b-3p:miRNA	miRNA	2	4	3	1	L2	0	1	Low dose
MIMAT0032822:NA:miR-4810b-3p:miRNA	miRNA	2	10	1	1	L2	0	1	Low dose
MIMAT0032822:NA:miR-4810b-3p:miRNA	miRNA	2	18	1	1	L2	0	1	Low dose
MIMAT0032823:NA:miR-8204-5p:miRNA	miRNA	2	18	1	1	L2	0	1	Low dose
MIMAT0032826:NA:miR-8196b-3p:miRNA	miRNA	2	4	3	1	L2	0	1	Low dose
MIMAT0032827:NA:miR-8205-5p:miRNA	miRNA	2	18	1	1	L2	1	0	Low dose
MIMAT0032832:NA:miR-8207-3p:miRNA	miRNA	2	8	1	1	L2	0	1	Low dose
MIMAT0032834:NA:miR-8208-3p:miRNA	miRNA	2	8	1	1	L2	0	1	Low dose
MIMAT0032837:NA:miR-8210-5p:miRNA	miRNA	2	4	7	1	L2	0	1	Low dose
MIMAT0032837:NA:miR-8210-5p:miRNA	miRNA	2	14	5	1	L2	0	1	Low dose
MIMAT0032842:NA:miR-8211-5p:miRNA	miRNA	2	4	3	1	L2	1	0	Low dose
MIMAT0032842:NA:miR-8211-5p:miRNA	miRNA	2	10	1	1	L2	1	0	Low dose
MIMAT0032843:NA:miR-8211-3p:miRNA	miRNA	2	8	1	1	L2	1	0	Low dose
MIMAT0032843:NA:miR-8211-3p:miRNA	miRNA	2	16	1	1	L2	1	0	Low dose
MIMAT0032845:NA:miR-8212-3p:miRNA	miRNA	2	8	1	1	L2	1	0	Low dose
MIMAT0049028:NA:miR-12134:miRNA	miRNA	2	10	1	1	L2	1	0	Low dose
MIMAT0049028:NA:miR-12134:miRNA	miRNA	2	14	3	1	L2	1	0	Low dose
MIMAT0000001:NA:let-7-5p:miRNA	miRNA	2	10	1	1	H1	1	0	High dose
MIMAT0000002:NA:lin-4-5p:miRNA	miRNA	2	4	3	1	H1	0	1	High dose
MIMAT0000002:NA:lin-4-5p:miRNA	miRNA	2	12	5	1	H1	0	1	High dose
MIMAT0000002:NA:lin-4-5p:miRNA	miRNA	1	20	1	0	H1	0	1	High dose
MIMAT0000003:NA:miR-1-3p:miRNA	miRNA	2	10	1	1	H1	1	0	High dose
MIMAT0000004:NA:miR-2-3p:miRNA	miRNA	1	20	1	0	H1	1	0	High dose
MIMAT0000005:NA:miR-34-5p:miRNA	miRNA	2	4	3	1	H1	0	1	High dose
MIMAT0000005:NA:miR-34-5p:miRNA	miRNA	2	12	1	1	H1	0	1	High dose
MIMAT0000005:NA:miR-34-5p:miRNA	miRNA	2	16	1	1	H1	0	1	High dose
MIMAT0000009:NA:miR-38-3p:miRNA	miRNA	2	10	1	1	H1	1	0	High dose
MIMAT0000009:NA:miR-38-3p:miRNA	miRNA	1	20	1	0	H1	1	0	High dose
MIMAT0000012:NA:miR-41-3p:miRNA	miRNA	2	10	1	1	H1	1	0	High dose
MIMAT0000012:NA:miR-41-3p:miRNA	miRNA	2	18	1	1	H1	1	0	High dose
MIMAT0000013:NA:miR-42-3p:miRNA	miRNA	2	2	5	1	H1	0	1	High dose
MIMAT0000013:NA:miR-42-3p:miRNA	miRNA	2	12	5	1	H1	0	1	High dose
MIMAT0000013:NA:miR-42-3p:miRNA	miRNA	1	20	1	0	H1	0	1	High dose
MIMAT0000014:NA:miR-43-3p:miRNA	miRNA	2	2	1	1	H1	0	1	High dose
MIMAT0000014:NA:miR-43-3p:miRNA	miRNA	2	10	1	1	H1	1	0	High dose
MIMAT0000014:NA:miR-43-3p:miRNA	miRNA	2	14	1	1	H1	0	1	High dose
MIMAT0000020:NA:miR-49-3p:miRNA	miRNA	2	4	3	1	H1	0	1	High dose
MIMAT0000020:NA:miR-49-3p:miRNA	miRNA	2	8	1	1	H1	1	0	High dose
MIMAT0000020:NA:miR-49-3p:miRNA	miRNA	2	12	5	1	H1	0	1	High dose
MIMAT0000020:NA:miR-49-3p:miRNA	miRNA	1	20	1	0	H1	0	1	High dose
MIMAT0000022:NA:miR-51-5p:miRNA	miRNA	2	4	3	1	H1	0	1	High dose
MIMAT0000026:NA:miR-55-3p:miRNA	miRNA	2	4	3	1	H1	0	1	High dose
MIMAT0000026:NA:miR-55-3p:miRNA	miRNA	1	20	1	0	H1	0	1	High dose
MIMAT0000028:NA:miR-56-3p:miRNA	miRNA	2	4	3	1	H1	0	1	High dose
MIMAT0000028:NA:miR-56-3p:miRNA	miRNA	1	20	1	0	H1	0	1	High dose
MIMAT0000031:NA:miR-59-3p:miRNA	miRNA	2	10	1	1	H1	1	0	High dose
MIMAT0000031:NA:miR-59-3p:miRNA	miRNA	1	18	3	0	H1	1	0	High dose
MIMAT0000032:NA:miR-60-3p:miRNA	miRNA	2	8	1	1	H1	0	1	High dose
MIMAT0000032:NA:miR-60-3p:miRNA	miRNA	2	10	1	1	H1	1	0	High dose
MIMAT0000034:NA:miR-62:miRNA	miRNA	2	14	1	1	H1	0	1	High dose
MIMAT0000034:NA:miR-62:miRNA	miRNA	2	18	1	1	H1	1	0	High dose
MIMAT0000035:NA:miR-63-3p:miRNA	miRNA	2	8	1	1	H1	0	1	High dose
MIMAT0000038:NA:miR-66-5p:miRNA	miRNA	2	2	1	1	H1	0	1	High dose
MIMAT0000038:NA:miR-66-5p:miRNA	miRNA	2	8	1	1	H1	0	1	High dose
MIMAT0000039:NA:miR-67-3p:miRNA	miRNA	2	10	1	1	H1	1	0	High dose
MIMAT0000039:NA:miR-67-3p:miRNA	miRNA	2	18	1	1	H1	1	0	High dose
MIMAT0000042:NA:miR-70-3p:miRNA	miRNA	2	2	5	1	H1	1	0	High dose
MIMAT0000042:NA:miR-70-3p:miRNA	miRNA	2	10	5	1	H1	1	0	High dose
MIMAT0000042:NA:miR-70-3p:miRNA	miRNA	1	18	3	0	H1	1	0	High dose
MIMAT0000043:NA:miR-71-5p:miRNA	miRNA	2	10	1	1	H1	1	0	High dose
MIMAT0000043:NA:miR-71-5p:miRNA	miRNA	1	20	1	0	H1	1	0	High dose
MIMAT0000047:NA:miR-75-3p:miRNA	miRNA	2	2	1	1	H1	0	1	High dose
MIMAT0000049:NA:miR-77-3p:miRNA	miRNA	2	2	1	1	H1	0	1	High dose
MIMAT0000049:NA:miR-77-3p:miRNA	miRNA	2	16	1	1	H1	0	1	High dose
MIMAT0000051:NA:miR-79-3p:miRNA	miRNA	2	10	1	1	H1	1	0	High dose
MIMAT0000052:NA:miR-80-5p:miRNA	miRNA	1	20	1	0	H1	1	0	High dose
MIMAT0000056:NA:miR-83-3p:miRNA	miRNA	2	4	3	1	H1	0	1	High dose
MIMAT0000057:NA:miR-84-5p:miRNA	miRNA	2	10	1	1	H1	1	0	High dose
MIMAT0000058:NA:miR-85-3p:miRNA	miRNA	2	2	5	1	H1	0	1	High dose
MIMAT0000058:NA:miR-85-3p:miRNA	miRNA	2	16	1	1	H1	0	1	High dose
MIMAT0000282:NA:miR-124-3p:miRNA	miRNA	2	2	5	1	H1	0	1	High dose
MIMAT0000282:NA:miR-124-3p:miRNA	miRNA	2	10	1	1	H1	1	0	High dose
MIMAT0000282:NA:miR-124-3p:miRNA	miRNA	2	16	1	1	H1	0	1	High dose
MIMAT0000284:NA:miR-229-5p:miRNA	miRNA	2	4	3	1	H1	0	1	High dose
MIMAT0000285:NA:miR-230-3p:miRNA	miRNA	2	2	5	1	H1	0	1	High dose
MIMAT0000285:NA:miR-230-3p:miRNA	miRNA	2	12	1	1	H1	0	1	High dose
MIMAT0000285:NA:miR-230-3p:miRNA	miRNA	2	16	3	1	H1	0	1	High dose
MIMAT0000289:NA:miR-234-3p:miRNA	miRNA	2	4	3	1	H1	0	1	High dose
MIMAT0000289:NA:miR-234-3p:miRNA	miRNA	2	16	1	1	H1	0	1	High dose
MIMAT0000291:NA:miR-236-3p:miRNA	miRNA	2	10	1	1	H1	1	0	High dose
MIMAT0000291:NA:miR-236-3p:miRNA	miRNA	2	18	1	1	H1	1	0	High dose
MIMAT0000294:NA:miR-239a-5p:miRNA	miRNA	2	8	1	1	H1	1	0	High dose
MIMAT0000294:NA:miR-239a-5p:miRNA	miRNA	2	12	1	1	H1	0	1	High dose
MIMAT0000294:NA:miR-239a-5p:miRNA	miRNA	2	16	1	1	H1	0	1	High dose
MIMAT0000294:NA:miR-239a-5p:miRNA	miRNA	1	18	3	0	H1	1	0	High dose
MIMAT0000295:NA:miR-239b-5p:miRNA	miRNA	2	8	3	1	H1	1	0	High dose
MIMAT0000295:NA:miR-239b-5p:miRNA	miRNA	1	18	3	0	H1	1	0	High dose
MIMAT0000296:NA:miR-240-3p:miRNA	miRNA	2	8	1	1	H1	0	1	High dose
MIMAT0000297:NA:miR-241-5p:miRNA	miRNA	2	16	3	1	H1	0	1	High dose
MIMAT0000298:NA:miR-242:miRNA	miRNA	2	8	1	1	H1	0	1	High dose
MIMAT0000303:NA:miR-247-3p:miRNA	miRNA	2	10	1	1	H1	1	0	High dose
MIMAT0000303:NA:miR-247-3p:miRNA	miRNA	2	18	1	1	H1	1	0	High dose
MIMAT0000306:NA:miR-250-3p:miRNA	miRNA	2	10	1	1	H1	1	0	High dose
MIMAT0000307:NA:miR-251:miRNA	miRNA	2	10	1	1	H1	1	0	High dose
MIMAT0000307:NA:miR-251:miRNA	miRNA	1	20	1	0	H1	1	0	High dose
MIMAT0000309:NA:miR-253-5p:miRNA	miRNA	2	4	3	1	H1	0	1	High dose
MIMAT0000314:NA:miR-259-5p:miRNA	miRNA	2	2	1	1	H1	0	1	High dose
MIMAT0000314:NA:miR-259-5p:miRNA	miRNA	2	8	1	1	H1	0	1	High dose
MIMAT0000314:NA:miR-259-5p:miRNA	miRNA	2	10	1	1	H1	1	0	High dose
MIMAT0000314:NA:miR-259-5p:miRNA	miRNA	2	16	1	1	H1	0	1	High dose
MIMAT0000697:NA:miR-355-5p:miRNA	miRNA	2	10	1	1	H1	1	0	High dose
MIMAT0000697:NA:miR-355-5p:miRNA	miRNA	2	14	3	1	H1	0	1	High dose
MIMAT0000699:NA:miR-357-3p:miRNA	miRNA	2	10	1	1	H1	1	0	High dose
MIMAT0000699:NA:miR-357-3p:miRNA	miRNA	1	16	5	0	H1	1	0	High dose
MIMAT0000700:NA:miR-358-3p:miRNA	miRNA	2	2	1	1	H1	1	0	High dose
MIMAT0000700:NA:miR-358-3p:miRNA	miRNA	2	10	1	1	H1	1	0	High dose
MIMAT0000701:NA:miR-359:miRNA	miRNA	2	10	1	1	H1	1	0	High dose
MIMAT0000702:NA:miR-360-3p:miRNA	miRNA	2	16	1	1	H1	0	1	High dose
MIMAT0000749:NA:lsy-6-3p:miRNA	miRNA	2	10	1	1	H1	1	0	High dose
MIMAT0000768:NA:miR-392-3p:miRNA	miRNA	2	2	7	1	H1	0	1	High dose
MIMAT0000768:NA:miR-392-3p:miRNA	miRNA	2	12	5	1	H1	0	1	High dose
MIMAT0000768:NA:miR-392-3p:miRNA	miRNA	1	20	1	0	H1	0	1	High dose
MIMAT0004216:NA:miR-255-3p:miRNA	miRNA	2	2	1	1	H1	1	0	High dose
MIMAT0004216:NA:miR-255-3p:miRNA	miRNA	2	14	1	1	H1	0	1	High dose
MIMAT0004219:NA:miR-784-5p:miRNA	miRNA	2	16	1	1	H1	0	1	High dose
MIMAT0004219:NA:miR-784-5p:miRNA	miRNA	1	20	1	0	H1	0	1	High dose
MIMAT0004220:NA:miR-785-3p:miRNA	miRNA	2	4	3	1	H1	0	1	High dose
MIMAT0004220:NA:miR-785-3p:miRNA	miRNA	2	10	1	1	H1	1	0	High dose
MIMAT0004220:NA:miR-785-3p:miRNA	miRNA	2	18	1	1	H1	1	0	High dose
MIMAT0004221:NA:miR-786-3p:miRNA	miRNA	2	4	3	1	H1	0	1	High dose
MIMAT0004221:NA:miR-786-3p:miRNA	miRNA	2	16	3	1	H1	0	1	High dose
MIMAT0004222:NA:miR-787-3p:miRNA	miRNA	2	8	1	1	H1	0	1	High dose
MIMAT0004224:NA:miR-789-3p:miRNA	miRNA	2	2	1	1	H1	0	1	High dose
MIMAT0004224:NA:miR-789-3p:miRNA	miRNA	2	8	1	1	H1	0	1	High dose
MIMAT0004224_1:NA:miR-789-3p:miRNA	miRNA	2	2	1	1	H1	0	1	High dose
MIMAT0004224_1:NA:miR-789-3p:miRNA	miRNA	2	8	1	1	H1	0	1	High dose
MIMAT0004225:NA:miR-790-5p:miRNA	miRNA	2	12	7	1	H1	0	1	High dose
MIMAT0004227:NA:miR-792-3p:miRNA	miRNA	2	4	5	1	H1	0	1	High dose
MIMAT0004227:NA:miR-792-3p:miRNA	miRNA	2	12	5	1	H1	0	1	High dose
MIMAT0004229:NA:miR-794-5p:miRNA	miRNA	2	14	1	1	H1	1	0	High dose
MIMAT0004229:NA:miR-794-5p:miRNA	miRNA	1	20	1	0	H1	1	0	High dose
MIMAT0004230:NA:miR-795-5p:miRNA	miRNA	2	14	1	1	H1	1	0	High dose
MIMAT0004232:NA:miR-797-5p:miRNA	miRNA	2	2	1	1	H1	1	0	High dose
MIMAT0004232:NA:miR-797-5p:miRNA	miRNA	1	20	1	0	H1	1	0	High dose
MIMAT0004233:NA:miR-798:miRNA	miRNA	2	4	3	1	H1	0	1	High dose
MIMAT0004234:NA:miR-799:miRNA	miRNA	2	14	1	1	H1	1	0	High dose
MIMAT0004234:NA:miR-799:miRNA	miRNA	1	20	1	0	H1	1	0	High dose
MIMAT0004235:NA:miR-800-3p:miRNA	miRNA	2	2	1	1	H1	1	0	High dose
MIMAT0004235:NA:miR-800-3p:miRNA	miRNA	2	4	3	1	H1	0	1	High dose
MIMAT0004235:NA:miR-800-3p:miRNA	miRNA	2	10	1	1	H1	1	0	High dose
MIMAT0005033:NA:miR-1020-3p:miRNA	miRNA	2	2	1	1	H1	1	0	High dose
MIMAT0005033:NA:miR-1020-3p:miRNA	miRNA	2	10	3	1	H1	1	0	High dose
MIMAT0006584:NA:miR-1817:miRNA	miRNA	2	4	5	1	H1	0	1	High dose
MIMAT0006584:NA:miR-1817:miRNA	miRNA	2	12	7	1	H1	0	1	High dose
MIMAT0006586:NA:miR-1819-3p:miRNA	miRNA	2	16	1	1	H1	1	0	High dose
MIMAT0006587:NA:miR-1820-5p:miRNA	miRNA	2	8	1	1	H1	0	1	High dose
MIMAT0006587:NA:miR-1820-5p:miRNA	miRNA	2	10	1	1	H1	1	0	High dose
MIMAT0006588:NA:miR-1821-3p:miRNA	miRNA	2	2	1	1	H1	0	1	High dose
MIMAT0006589:NA:miR-1822-3p:miRNA	miRNA	2	4	3	1	H1	0	1	High dose
MIMAT0006590:NA:miR-1823-3p:miRNA	miRNA	2	4	5	1	H1	0	1	High dose
MIMAT0006590:NA:miR-1823-3p:miRNA	miRNA	1	12	9	0	H1	0	1	High dose
MIMAT0006768:NA:miR-1828:miRNA	miRNA	2	8	1	1	H1	0	1	High dose
MIMAT0006768:NA:miR-1828:miRNA	miRNA	2	14	1	1	H1	0	1	High dose
MIMAT0006770:NA:miR-1829b-5p:miRNA	miRNA	2	8	3	1	H1	1	0	High dose
MIMAT0006772:NA:miR-1830-5p:miRNA	miRNA	2	8	1	1	H1	0	1	High dose
MIMAT0006772:NA:miR-1830-5p:miRNA	miRNA	1	20	1	0	H1	0	1	High dose
MIMAT0011427:NA:miR-2208a-5p:miRNA	miRNA	2	4	3	1	H1	0	1	High dose
MIMAT0011427:NA:miR-2208a-5p:miRNA	miRNA	2	18	1	1	H1	0	1	High dose
MIMAT0011429:NA:miR-2208b-5p:miRNA	miRNA	2	2	5	1	H1	0	1	High dose
MIMAT0011429:NA:miR-2208b-5p:miRNA	miRNA	2	14	1	1	H1	0	1	High dose
MIMAT0011430:NA:miR-2208b-3p:miRNA	miRNA	2	2	1	1	H1	0	1	High dose
MIMAT0011434:NA:miR-2209c-3p:miRNA	miRNA	2	12	1	1	H1	1	0	High dose
MIMAT0011434:NA:miR-2209c-3p:miRNA	miRNA	1	16	5	0	H1	1	0	High dose
MIMAT0011436:NA:miR-2210-3p:miRNA	miRNA	2	12	1	1	H1	0	1	High dose
MIMAT0011438:NA:miR-2211-3p:miRNA	miRNA	1	18	3	0	H1	1	0	High dose
MIMAT0011442:NA:miR-2213-3p:miRNA	miRNA	2	4	3	1	H1	0	1	High dose
MIMAT0011442:NA:miR-2213-3p:miRNA	miRNA	2	12	3	1	H1	0	1	High dose
MIMAT0011442:NA:miR-2213-3p:miRNA	miRNA	2	18	1	1	H1	0	1	High dose
MIMAT0011446:NA:miR-2215-3p:miRNA	miRNA	2	4	3	1	H1	0	1	High dose
MIMAT0011447:NA:miR-2216-5p:miRNA	miRNA	2	2	1	1	H1	1	0	High dose
MIMAT0011448:NA:miR-2216-3p:miRNA	miRNA	2	8	1	1	H1	1	0	High dose
MIMAT0011448:NA:miR-2216-3p:miRNA	miRNA	2	18	1	1	H1	1	0	High dose
MIMAT0011449:NA:miR-1832b-5p:miRNA	miRNA	2	2	5	1	H1	1	0	High dose
MIMAT0011449:NA:miR-1832b-5p:miRNA	miRNA	2	10	1	1	H1	1	0	High dose
MIMAT0011449:NA:miR-1832b-5p:miRNA	miRNA	1	14	7	0	H1	1	0	High dose
MIMAT0011450:NA:miR-1832b-3p:miRNA	miRNA	2	16	3	1	H1	0	1	High dose
MIMAT0011454:NA:miR-2209b-3p:miRNA	miRNA	2	2	1	1	H1	0	1	High dose
MIMAT0011454:NA:miR-2209b-3p:miRNA	miRNA	2	12	3	1	H1	0	1	High dose
MIMAT0011458:NA:miR-2218b-3p:miRNA	miRNA	2	2	1	1	H1	0	1	High dose
MIMAT0011460:NA:miR-2219-3p:miRNA	miRNA	2	10	1	1	H1	0	1	High dose
MIMAT0011462:NA:miR-2220-3p:miRNA	miRNA	2	2	7	1	H1	0	1	High dose
MIMAT0011462:NA:miR-2220-3p:miRNA	miRNA	2	12	3	1	H1	0	1	High dose
MIMAT0011462:NA:miR-2220-3p:miRNA	miRNA	1	20	1	0	H1	0	1	High dose
MIMAT0015092:NA:lin-4-3p:miRNA	miRNA	2	18	1	1	H1	0	1	High dose
MIMAT0015094:NA:miR-37-5p:miRNA	miRNA	1	20	1	0	H1	1	0	High dose
MIMAT0015095:NA:miR-42-5p:miRNA	miRNA	1	20	1	0	H1	1	0	High dose
MIMAT0015096:NA:miR-46-5p:miRNA	miRNA	2	10	1	1	H1	1	0	High dose
MIMAT0015097:NA:miR-47-5p:miRNA	miRNA	2	8	1	1	H1	0	1	High dose
MIMAT0015097:NA:miR-47-5p:miRNA	miRNA	2	10	1	1	H1	1	0	High dose
MIMAT0015098:NA:miR-48-3p:miRNA	miRNA	2	10	1	1	H1	1	0	High dose
MIMAT0015098:NA:miR-48-3p:miRNA	miRNA	2	14	3	1	H1	1	0	High dose
MIMAT0015104:NA:miR-63-5p:miRNA	miRNA	2	2	1	1	H1	0	1	High dose
MIMAT0015104:NA:miR-63-5p:miRNA	miRNA	2	8	1	1	H1	0	1	High dose
MIMAT0015104:NA:miR-63-5p:miRNA	miRNA	2	12	1	1	H1	0	1	High dose
MIMAT0015105:NA:miR-64-3p:miRNA	miRNA	2	4	3	1	H1	0	1	High dose
MIMAT0015105:NA:miR-64-3p:miRNA	miRNA	2	18	1	1	H1	1	0	High dose
MIMAT0015106:NA:miR-65-3p:miRNA	miRNA	2	14	1	1	H1	0	1	High dose
MIMAT0015107:NA:miR-71-3p:miRNA	miRNA	2	2	7	1	H1	0	1	High dose
MIMAT0015107:NA:miR-71-3p:miRNA	miRNA	2	12	1	1	H1	0	1	High dose
MIMAT0015107:NA:miR-71-3p:miRNA	miRNA	2	16	3	1	H1	0	1	High dose
MIMAT0015109:NA:miR-81-5p:miRNA	miRNA	2	4	3	1	H1	0	1	High dose
MIMAT0015109:NA:miR-81-5p:miRNA	miRNA	2	14	1	1	H1	0	1	High dose
MIMAT0015110:NA:miR-84-3p:miRNA	miRNA	2	10	1	1	H1	1	0	High dose
MIMAT0015110:NA:miR-84-3p:miRNA	miRNA	1	20	1	0	H1	1	0	High dose
MIMAT0015113:NA:miR-230-5p:miRNA	miRNA	2	10	1	1	H1	1	0	High dose
MIMAT0015113:NA:miR-230-5p:miRNA	miRNA	2	14	1	1	H1	1	0	High dose
MIMAT0015114:NA:miR-238-5p:miRNA	miRNA	2	10	1	1	H1	1	0	High dose
MIMAT0015114:NA:miR-238-5p:miRNA	miRNA	1	20	1	0	H1	1	0	High dose
MIMAT0015116:NA:miR-240-5p:miRNA	miRNA	2	12	1	1	H1	1	0	High dose
MIMAT0015118:NA:miR-244-3p:miRNA	miRNA	2	2	5	1	H1	0	1	High dose
MIMAT0015118:NA:miR-244-3p:miRNA	miRNA	2	12	3	1	H1	0	1	High dose
MIMAT0015119:NA:miR-247-5p:miRNA	miRNA	2	8	1	1	H1	0	1	High dose
MIMAT0015120:NA:miR-358-5p:miRNA	miRNA	2	12	5	1	H1	0	1	High dose
MIMAT0015121:NA:miR-360-5p:miRNA	miRNA	2	4	3	1	H1	0	1	High dose
MIMAT0015240:NA:miR-788-3p:miRNA	miRNA	2	8	1	1	H1	0	1	High dose
MIMAT0015240:NA:miR-788-3p:miRNA	miRNA	2	10	1	1	H1	1	0	High dose
MIMAT0015240:NA:miR-788-3p:miRNA	miRNA	2	12	1	1	H1	0	1	High dose
MIMAT0015240:NA:miR-788-3p:miRNA	miRNA	2	16	3	1	H1	0	1	High dose
MIMAT0019987:NA:miR-4805-3p:miRNA	miRNA	2	4	3	1	H1	0	1	High dose
MIMAT0019989:NA:miR-4806-3p:miRNA	miRNA	1	20	1	0	H1	1	0	High dose
MIMAT0019990:NA:miR-4807:miRNA	miRNA	2	16	3	1	H1	0	1	High dose
MIMAT0019990:NA:miR-4807:miRNA	miRNA	1	20	1	0	H1	1	0	High dose
MIMAT0019991:NA:miR-4808-5p:miRNA	miRNA	2	8	1	1	H1	1	0	High dose
MIMAT0019991:NA:miR-4808-5p:miRNA	miRNA	2	12	1	1	H1	1	0	High dose
MIMAT0019991:NA:miR-4808-5p:miRNA	miRNA	2	16	1	1	H1	1	0	High dose
